Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,days_count,Burn Rate
0,1,0,4,6.0,8.3,4802,0.64
0,1,1,2,6.0,6.9,4776,0.53
0,1,0,4,8.0,7.1,4852,0.72
0,1,1,1,2.0,4.7,4962,0.37
0,1,0,3,6.0,4.7,5061,0.41
1,1,0,3,6.0,7.9,4745,0.61
0,1,0,2,6.0,8.2,4868,0.7
0,1,1,4,7.0,6.8,5029,0.54
1,1,1,1,4.0,5.5,4955,0.45
1,1,0,2,3.0,2.1,4866,0.14
1,0,0,1,4.0,5.8,4908,0.37
0,1,1,3,5.0,5.9,4987,0.52
1,1,0,3,5.0,6.7,4795,0.52
0,0,1,2,5.0,6.8,4837,0.48
1,1,0,0,1.0,2.8,5032,0.22
1,1,0,3,8.0,7.9,4731,0.76
1,0,0,4,4.0,7.0,4710,0.55
1,1,0,1,3.0,5.5,4999,0.32
0,1,1,1,4.0,6.5,5001,0.47
0,1,0,3,7.0,8.0,4966,0.79
0,1,1,2,3.0,6.1,4999,0.41
0,1,0,2,4.0,5.1,4861,0.47
0,0,0,1,4.0,4.5,4993,0.32
0,1,1,2,4.0,6.6,4787,0.44
0,1,1,2,4.0,6.9,4886,0.54
1,1,0,4,8.0,8.0,4841,0.77
0,1,1,3,4.0,6.6,4751,0.44
1,1,0,4,8.0,8.1,4904,0.78
0,1,1,2,5.0,7.1,4722,0.54
0,1,1,3,4.0,6.3,4757,0.39
1,1,1,2,4.0,3.9,4759,0.28
0,1,1,3,7.0,7.4,4794,0.51
1,0,1,3,5.0,5.2,4837,0.47
0,0,1,1,2.0,4.7,4935,0.31
0,1,1,0,1.0,1.3,5006,0.08
0,0,1,0,1.0,0.0,4828,0.0
1,0,1,2,4.0,5.7,4898,0.35
0,1,1,4,8.0,9.7,5011,0.84
1,1,1,1,4.0,5.4,4954,0.3
1,1,0,2,4.0,3.5,4944,0.3
1,1,1,3,5.0,4.7,4921,0.33
1,0,0,2,4.0,6.8,4744,0.56
0,1,0,1,4.0,4.4,4733,0.32
1,1,1,2,4.0,5.9,4906,0.43
0,0,0,2,5.0,5.8,4754,0.52
1,0,1,3,5.0,5.3,4935,0.42
0,1,1,1,2.0,0.8,4747,0.05
1,0,0,3,5.0,6.4,4830,0.61
1,1,1,3,5.0,5.9,4908,0.48
0,0,1,2,3.0,5.3,4779,0.29
1,1,1,5,8.0,9.0,4712,0.75
0,1,0,3,6.0,6.8,4988,0.54
1,1,1,2,5.0,8.2,4835,0.68
0,1,0,2,5.0,6.9,4927,0.62
1,0,1,2,3.0,5.8,4707,0.5
1,1,1,1,3.0,4.9,4807,0.37
0,0,1,3,6.0,5.6,4780,0.39
0,0,0,2,3.0,4.7,4957,0.25
1,0,1,2,5.0,4.9,5053,0.43
1,1,0,2,5.0,7.4,5012,0.62
0,1,1,2,4.0,6.4,4792,0.49
1,1,1,0,2.0,3.1,4812,0.13
1,0,0,1,2.0,4.7,4984,0.39
1,1,0,4,6.0,7.3,4980,0.64
1,1,1,1,2.0,3.3,4996,0.19
1,1,0,4,4.0,8.8,4746,0.7
1,0,1,3,5.0,5.6,4864,0.42
0,1,0,2,4.0,6.9,5053,0.5
1,0,1,2,3.0,2.6,4783,0.19
1,1,1,4,4.0,5.9,4776,0.73
0,0,1,1,3.0,4.5,4783,0.23
1,1,0,4,7.0,5.9,4920,0.52
1,1,1,3,5.0,5.6,4808,0.37
0,1,0,4,8.0,8.1,4844,0.6
0,1,1,2,3.0,6.8,4727,0.5
0,0,1,2,3.0,5.6,4786,0.41
1,1,0,2,4.0,5.2,5029,0.36
0,1,0,3,6.0,7.6,4742,0.62
1,1,0,3,7.0,6.4,5040,0.57
1,0,0,4,9.0,7.5,4910,0.71
0,1,1,2,4.0,3.4,4992,0.18
1,1,1,3,6.0,5.9,4808,0.47
0,1,1,1,2.0,4.7,4926,0.24
1,1,0,2,4.0,5.5,4792,0.5
1,1,0,2,4.0,5.9,5029,0.67
1,0,1,2,3.0,3.4,4733,0.23
0,1,1,1,3.0,3.7,4953,0.27
1,1,0,1,3.0,5.1,5053,0.36
0,1,1,2,5.0,6.8,4905,0.69
1,0,1,0,1.0,2.7,4715,0.21
1,0,0,2,3.0,4.8,4887,0.44
0,0,0,3,6.0,7.5,4979,0.66
1,1,1,1,3.0,6.1,4893,0.41
0,0,0,1,4.0,5.9,4750,0.32
1,0,1,1,3.0,5.9,5046,0.48
0,1,1,1,4.0,6.0,4816,0.37
1,1,1,3,5.0,4.5,4965,0.37
0,1,1,3,4.0,5.1,4780,0.44
0,1,1,1,3.0,4.9,4995,0.4
0,1,1,2,6.0,6.2,4874,0.58
1,0,0,5,10.0,9.8,4817,0.97
1,1,0,3,6.0,7.0,4777,0.5
0,1,0,1,3.0,4.7,5061,0.4
1,1,1,3,4.0,4.7,4714,0.41
0,1,1,2,4.0,7.0,5053,0.54
0,1,0,3,6.0,5.6,4944,0.45
0,1,0,3,4.0,6.8,4822,0.49
1,1,1,4,8.0,8.0,4733,0.71
0,1,0,2,5.0,4.0,4741,0.31
1,1,1,1,3.0,2.7,5046,0.21
0,0,1,0,1.0,2.4,4929,0.16
1,1,1,4,7.0,6.8,4775,0.67
0,0,1,3,7.0,8.0,4775,0.73
0,1,0,1,5.0,6.1,4852,0.53
1,1,1,2,4.0,3.8,4938,0.19
1,0,0,4,7.0,6.4,5011,0.59
0,1,1,4,8.0,7.4,4770,0.72
1,1,0,3,8.0,7.4,4925,0.7
1,0,1,1,1.0,3.5,4832,0.23
1,1,1,4,8.0,8.0,4853,0.69
1,0,1,3,5.0,5.0,4726,0.41
0,1,1,1,3.0,3.2,5055,0.22
1,0,0,3,6.0,6.1,4795,0.38
1,1,0,4,7.0,8.6,5069,0.68
1,1,0,2,4.0,4.6,4981,0.34
1,1,1,3,5.0,5.9,4998,0.35
0,0,0,2,6.0,8.3,5064,0.65
0,1,0,1,3.0,5.1,4762,0.28
0,1,0,3,6.0,8.8,4967,0.71
0,1,1,3,4.0,5.6,4880,0.43
0,1,1,2,4.0,3.9,5058,0.31
0,0,0,3,5.0,6.6,4902,0.52
1,0,1,3,4.0,6.2,4873,0.43
1,1,0,2,3.0,5.2,4732,0.45
1,1,1,2,3.0,6.3,5069,0.4
1,0,0,3,7.0,8.6,5008,0.75
1,1,1,3,5.0,4.9,4928,0.38
1,1,1,2,3.0,2.3,4842,0.13
0,0,1,1,2.0,4.9,4868,0.37
1,0,1,3,6.0,6.6,4886,0.51
1,1,0,2,5.0,5.4,5004,0.5
1,1,0,2,5.0,7.4,4942,0.67
0,1,0,2,4.0,7.3,4799,0.66
1,1,1,2,3.0,6.1,5022,0.39
1,1,0,4,8.0,5.9,4831,0.72
0,1,1,1,3.0,4.5,4778,0.3
0,1,0,3,6.0,7.8,4983,0.65
1,1,1,1,1.0,5.9,4876,0.09
1,0,0,4,7.0,6.1,5053,0.57
1,1,1,3,5.0,6.2,4824,0.45
0,1,0,1,4.0,4.8,4754,0.37
0,0,1,4,8.0,9.2,5017,0.78
0,1,1,1,2.0,1.8,4777,0.12
1,1,0,2,2.0,4.8,4733,0.29
1,0,1,1,4.0,6.3,5061,0.46
0,1,0,2,4.0,6.9,4732,0.62
1,1,1,4,7.0,8.5,4916,0.8
0,1,1,4,8.0,8.7,4943,0.68
0,1,1,2,4.0,8.3,5006,0.63
0,0,0,3,7.0,6.4,4877,0.55
0,1,0,2,6.0,5.9,4915,0.52
0,0,1,2,5.0,7.3,4843,0.74
0,1,1,2,5.0,5.9,4928,0.55
0,1,0,1,2.0,4.2,5055,0.24
1,1,1,3,4.0,5.9,4873,0.49
0,1,1,2,4.0,5.4,4946,0.43
1,1,1,2,3.0,4.0,4740,0.24
0,0,1,1,3.0,4.3,4829,0.31
1,1,1,1,3.0,4.0,4964,0.35
1,1,1,2,4.0,6.6,4993,0.45
1,0,0,2,5.0,6.3,4747,0.47
1,1,0,4,7.0,7.7,4885,0.78
1,0,0,2,5.0,6.1,4773,0.46
0,1,1,0,1.0,3.2,5019,0.15
0,0,1,1,3.0,4.9,4765,0.37
1,0,1,3,5.0,6.1,4984,0.43
0,1,0,3,7.0,7.3,4909,0.66
1,1,1,0,1.0,3.2,4945,0.16
1,1,0,2,3.0,6.5,4848,0.44
1,1,0,4,8.0,6.7,4804,0.66
0,1,1,0,1.0,3.5,4877,0.25
0,1,1,2,4.0,4.7,4889,0.42
1,1,1,2,2.0,2.4,4715,0.07
0,0,1,5,8.0,8.7,5022,0.76
1,1,0,2,4.0,3.1,4732,0.23
0,0,0,4,8.0,7.1,4815,0.63
1,0,0,3,6.0,5.9,4846,0.65
1,1,0,3,6.0,6.4,4770,0.51
0,1,1,3,5.0,4.5,4720,0.4
1,1,1,3,6.0,5.8,4840,0.37
1,1,1,1,2.0,5.6,4858,0.38
1,1,1,2,4.0,5.3,4717,0.3
0,0,1,1,4.0,5.8,4734,0.42
0,1,0,2,4.0,5.9,4821,0.4
0,1,1,0,1.0,0.9,5012,0.06
0,1,1,1,3.0,3.7,4815,0.17
0,1,0,3,4.0,7.3,4852,0.53
0,1,1,3,5.0,5.0,4782,0.41
0,1,1,1,4.0,5.9,4886,0.35
1,1,1,2,5.0,5.2,4937,0.34
0,0,1,0,1.0,1.3,4878,0.03
1,0,0,5,10.0,10.0,4743,1.0
0,1,0,4,8.0,6.7,4964,0.58
0,0,1,3,7.0,7.2,5040,0.53
0,1,0,1,3.0,3.2,4922,0.12
1,1,1,2,5.0,6.3,4835,0.43
0,0,0,2,4.0,8.5,4775,0.66
1,1,0,3,5.0,6.3,4716,0.55
1,0,1,1,3.0,5.3,4743,0.33
0,1,1,4,7.0,7.6,4962,0.6
0,0,1,1,4.0,6.2,4828,0.42
1,1,0,2,6.0,6.3,4826,0.52
1,1,0,2,3.0,4.2,4831,0.37
0,0,1,2,4.0,5.1,4951,0.41
1,1,0,2,5.0,6.9,4839,0.54
0,0,1,2,4.0,5.7,4806,0.4
1,1,1,2,3.0,3.9,5032,0.3
0,1,1,3,4.0,6.1,4773,0.48
0,0,0,1,2.0,3.5,4757,0.2
0,1,0,2,5.0,6.4,5030,0.55
0,1,0,2,4.0,8.1,5032,0.63
1,1,1,3,4.0,5.7,4752,0.49
0,0,0,4,7.0,7.3,4948,0.58
0,0,0,1,2.0,3.0,4721,0.13
1,1,0,4,7.0,5.9,4872,0.56
0,1,0,3,7.0,7.6,4958,0.68
0,0,1,1,4.0,0.7,4704,0.0
1,1,1,3,5.0,5.4,4773,0.38
0,0,1,2,4.0,4.2,4776,0.33
1,1,1,0,1.0,2.3,4794,0.15
1,1,0,2,2.0,3.7,4820,0.18
0,1,1,3,5.0,6.0,4843,0.58
0,1,0,4,6.0,5.9,4890,0.61
1,1,1,1,2.0,1.7,4856,0.08
1,1,0,2,5.0,5.8,5069,0.48
1,1,0,2,5.0,7.6,5041,0.55
1,1,1,1,3.0,5.5,4954,0.5
1,1,0,1,2.0,4.2,4885,0.27
0,1,0,5,9.0,9.2,4750,0.9
0,1,0,3,6.0,7.7,4973,0.57
1,1,1,0,1.0,0.0,4746,0.0
0,1,0,5,9.0,9.9,4844,0.88
0,1,1,2,3.0,2.0,4854,0.14
0,1,0,3,6.0,8.5,4755,0.67
0,0,0,3,5.0,4.9,5038,0.45
1,0,1,2,4.0,5.2,5012,0.3
0,0,0,2,6.0,7.1,4781,0.67
1,0,1,2,5.0,5.9,4831,0.4
1,0,1,2,4.0,5.9,4801,0.47
1,1,1,1,3.0,5.8,4919,0.48
0,0,1,2,5.0,5.5,4758,0.36
0,1,0,2,5.0,6.6,4881,0.56
1,1,0,3,7.0,9.7,4790,1.0
0,0,0,5,10.0,5.9,4945,0.96
0,0,0,1,1.0,1.8,4744,0.08
0,1,1,4,7.0,8.4,4994,0.65
1,1,1,0,1.0,0.8,4734,0.07
1,1,1,2,2.0,3.7,4829,0.29
1,1,0,3,7.0,5.9,4957,0.52
1,1,1,1,3.0,5.3,4902,0.32
0,0,0,1,3.0,5.6,4909,0.45
0,1,1,1,3.0,4.8,4957,0.34
1,0,1,2,4.0,4.4,4711,0.33
1,1,1,2,6.0,7.9,4821,0.63
0,1,1,2,4.0,6.0,4816,0.39
1,0,0,1,3.0,5.9,4913,0.43
1,0,0,3,4.0,5.0,4995,0.35
0,0,0,2,5.0,5.9,5037,0.41
0,0,1,1,3.0,5.7,4782,0.43
0,1,1,4,7.0,8.0,4853,0.79
1,1,1,2,6.0,7.2,4748,0.51
1,0,1,1,3.0,4.2,4860,0.32
1,1,1,1,3.0,4.6,5037,0.41
1,1,1,3,4.0,4.8,4948,0.34
1,1,0,2,4.0,5.7,4704,0.43
0,1,1,2,4.0,5.4,4719,0.45
1,0,1,2,4.0,5.9,4877,0.33
0,1,1,1,4.0,5.3,4714,0.42
0,1,1,2,4.0,6.5,4924,0.45
1,1,1,2,4.0,4.3,4970,0.36
0,0,1,1,1.0,0.4,4897,0.0
1,0,0,3,6.0,7.7,4992,0.63
0,0,1,0,1.0,0.1,4884,0.03
1,1,1,3,4.0,6.6,5000,0.49
0,0,1,2,4.0,6.9,4797,0.5
0,1,0,0,1.0,3.2,4898,0.27
1,0,1,4,7.0,5.9,4776,0.59
0,0,1,1,2.0,4.8,4963,0.31
0,1,0,2,5.0,4.6,4792,0.4
0,1,0,3,7.0,7.9,4940,0.67
1,1,0,0,2.0,3.6,4796,0.28
1,1,1,1,3.0,4.0,4952,0.32
0,0,1,1,3.0,4.3,5013,0.33
0,1,0,2,4.0,5.6,4735,0.35
0,1,1,4,9.0,8.5,5016,0.7
0,0,1,0,1.0,4.0,5040,0.33
1,0,1,2,3.0,5.7,4851,0.46
0,1,0,3,8.0,10.0,4852,0.87
0,1,0,3,6.0,6.2,5018,0.57
1,1,1,1,3.0,6.5,4985,0.46
0,1,1,2,3.0,3.7,5061,0.29
1,1,0,4,8.0,8.4,4887,0.72
1,0,0,3,7.0,5.8,4901,0.53
0,1,0,3,6.0,6.5,4888,0.61
0,0,0,1,2.0,5.0,4865,0.37
1,1,1,1,3.0,3.7,4826,0.24
1,1,0,4,9.0,8.2,4970,0.78
1,1,0,4,7.0,7.6,4777,0.6
1,0,1,2,6.0,6.4,4838,0.6
1,1,0,4,4.0,8.6,4801,0.7
1,1,0,2,6.0,6.1,4797,0.58
0,1,1,3,6.0,6.9,4754,0.61
1,0,0,3,8.0,9.1,4919,0.91
0,1,0,2,6.0,7.1,4970,0.58
0,1,1,2,4.0,6.5,4924,0.46
0,1,0,2,6.0,5.8,4754,0.51
0,0,0,2,4.0,5.3,4835,0.34
0,0,1,3,4.0,5.9,5059,0.42
0,1,1,2,5.0,5.9,4967,0.61
1,1,1,0,1.0,3.0,4766,0.1
0,0,1,2,4.0,6.8,4764,0.56
0,0,0,2,5.0,6.7,4955,0.51
1,1,1,2,4.0,5.7,4777,0.47
1,1,1,2,5.0,4.1,4908,0.36
0,0,1,2,6.0,7.2,4869,0.73
0,1,1,2,4.0,6.8,5063,0.52
1,1,1,2,4.0,5.5,4719,0.49
0,0,1,2,3.0,5.5,5013,0.46
0,1,0,2,5.0,6.1,4970,0.51
0,1,1,1,3.0,5.9,4814,0.28
1,1,0,3,6.0,7.8,4717,0.68
1,0,1,3,6.0,5.8,5003,0.44
0,0,1,1,3.0,3.7,4998,0.15
0,1,1,2,4.0,5.3,4977,0.35
1,1,0,1,3.0,3.8,4934,0.17
0,1,1,2,3.0,2.5,4855,0.19
0,1,0,1,4.0,7.5,4800,0.57
0,1,1,3,4.0,5.0,5065,0.34
0,1,1,2,3.0,4.5,5052,0.25
0,1,1,2,5.0,5.9,4729,0.43
0,0,1,0,1.0,1.5,4895,0.04
1,0,1,4,8.0,9.5,4813,0.82
1,0,1,2,4.0,4.6,4885,0.26
0,1,1,2,5.0,5.0,4840,0.42
1,1,0,2,3.0,5.6,4739,0.41
1,0,0,3,7.0,9.2,4980,0.79
0,1,0,4,9.0,9.8,4905,1.0
1,1,1,2,3.0,3.9,4816,0.19
1,1,0,3,6.0,5.5,4783,0.42
0,0,1,0,4.0,0.0,4819,0.0
1,0,1,2,4.0,6.4,4886,0.45
0,1,0,2,6.0,5.6,4882,0.51
0,0,0,3,6.0,8.6,4873,0.74
1,0,0,2,6.0,7.1,4806,0.52
0,0,0,2,5.0,6.5,4840,0.59
1,0,1,0,1.0,2.1,5043,0.11
0,0,1,0,1.0,4.5,4980,0.24
0,0,1,2,4.0,5.9,4851,0.5
1,0,1,0,1.0,5.0,4827,0.29
0,1,1,1,4.0,5.0,4925,0.35
0,0,1,0,1.0,4.9,4875,0.27
1,0,0,2,3.0,4.3,4880,0.38
0,1,0,3,5.0,7.0,4877,0.64
0,0,1,0,1.0,2.1,4883,0.06
1,1,1,1,3.0,3.9,5002,0.22
1,1,1,3,6.0,5.9,4985,0.57
1,1,0,2,5.0,4.9,4789,0.35
0,0,1,1,2.0,2.0,4769,0.15
0,1,0,2,5.0,6.0,4746,0.54
0,1,0,2,5.0,8.0,4956,0.64
0,1,0,3,6.0,5.9,5046,0.69
1,1,0,3,4.0,6.2,4948,0.61
1,1,1,2,3.0,3.2,4834,0.25
0,1,1,1,3.0,5.6,4722,0.4
0,1,0,2,4.0,7.2,4991,0.53
0,1,0,4,8.0,7.4,4812,0.72
1,0,0,1,3.0,3.7,4897,0.24
0,1,1,1,2.0,3.6,4872,0.21
0,1,0,2,4.0,3.4,4823,0.29
1,0,1,2,5.0,6.6,4970,0.56
0,1,0,4,7.0,7.1,4849,0.65
0,1,0,3,4.0,4.7,4912,0.4
1,1,0,1,2.0,3.3,4987,0.25
0,1,1,2,4.0,6.0,5000,0.59
0,1,0,1,4.0,5.9,4847,0.02
0,0,0,2,4.0,7.1,4899,0.6
1,0,0,2,5.0,5.9,4845,0.65
1,1,1,0,1.0,3.1,4818,0.17
0,0,1,3,5.0,5.9,4871,0.54
1,1,1,3,5.0,5.7,4857,0.44
0,0,0,3,6.0,6.5,5064,0.54
0,1,1,3,5.0,3.9,4754,0.31
1,1,1,1,2.0,5.5,4981,0.46
0,0,0,2,5.0,5.8,5022,0.56
0,1,1,0,1.0,2.4,4934,0.17
1,1,0,4,8.0,9.3,4811,0.87
0,1,0,2,4.0,7.9,4903,0.6
1,1,1,1,2.0,5.3,5009,0.29
1,0,0,4,6.0,5.9,4864,0.59
1,1,1,2,5.0,5.6,4884,0.34
1,1,1,1,4.0,6.0,5041,0.4
1,1,1,2,5.0,4.5,4955,0.3
1,0,1,2,3.0,6.4,4818,0.49
0,1,0,1,3.0,5.4,5005,0.38
1,1,0,1,4.0,5.8,4751,0.48
1,1,1,0,1.0,2.7,4837,0.15
1,0,1,3,5.0,4.4,4790,0.28
1,1,1,2,5.0,4.5,5000,0.38
0,1,1,2,4.0,6.0,4889,0.48
1,0,1,3,6.0,6.6,4890,0.55
0,1,1,3,6.0,8.0,4871,0.6
0,1,0,3,6.0,7.5,4831,0.6
0,0,1,3,6.0,4.5,4904,0.37
0,1,1,0,1.0,2.5,4798,0.12
1,1,0,1,1.0,0.0,4858,0.02
1,0,1,2,4.0,5.8,4723,0.43
1,1,0,3,7.0,9.5,4712,0.81
0,0,1,2,4.0,7.0,4763,0.49
1,0,1,2,4.0,6.3,4861,0.4
1,0,1,5,10.0,7.8,4726,0.8
1,1,0,2,4.0,6.6,4851,0.44
0,0,0,3,7.0,5.9,4868,0.55
0,0,1,2,4.0,7.9,5034,0.61
1,1,0,2,4.0,6.3,4900,0.54
0,1,1,2,4.0,4.7,4759,0.34
1,1,0,3,3.0,4.0,4939,0.28
0,0,1,0,4.0,2.7,4886,0.18
0,1,1,1,3.0,5.9,4938,0.36
0,1,0,4,8.0,7.9,4743,0.66
0,0,0,2,4.0,5.8,4825,0.36
0,1,1,4,8.0,10.0,5042,1.0
1,0,0,2,4.0,4.9,4716,0.31
1,1,1,0,1.0,3.8,4856,0.17
1,1,1,2,4.0,3.7,4948,0.31
0,1,1,2,4.0,5.1,4885,0.4
0,0,0,3,4.0,9.3,4798,0.91
1,0,1,2,4.0,6.4,5068,0.55
1,1,1,2,4.0,4.0,4744,0.21
1,0,0,3,6.0,5.4,5058,0.35
1,1,0,2,4.0,5.9,4834,0.41
0,0,0,2,2.0,3.3,4759,0.23
1,1,1,2,3.0,4.4,4886,0.27
0,0,1,2,4.0,4.9,4850,0.36
1,0,1,0,1.0,1.9,4728,0.09
1,1,1,2,4.0,5.3,4760,0.39
1,0,0,4,6.0,7.5,4762,0.67
1,1,1,1,2.0,5.9,4893,0.16
0,0,1,0,1.0,1.9,4721,0.08
1,1,0,2,5.0,7.3,4926,0.63
1,0,1,3,5.0,6.0,4895,0.46
0,1,1,2,4.0,5.6,5037,0.5
0,0,0,2,6.0,7.6,4778,0.54
0,1,0,1,3.0,4.0,4780,0.28
0,1,0,2,5.0,6.0,4881,0.54
1,0,0,4,6.0,5.9,4704,0.61
0,1,0,1,4.0,4.8,5012,0.36
0,1,0,2,6.0,5.9,4796,0.56
1,1,1,2,4.0,5.3,4988,0.48
1,1,0,0,1.0,3.5,5027,0.15
1,1,0,5,10.0,8.9,4887,0.94
0,1,0,3,5.0,7.3,4783,0.62
1,1,1,2,4.0,5.8,4907,0.41
1,0,1,1,2.0,5.7,4830,0.39
0,1,0,0,1.0,2.4,4720,0.12
1,0,0,2,5.0,5.9,4861,0.44
0,1,1,1,3.0,2.0,4720,0.12
0,0,1,4,9.0,8.9,4755,0.85
0,0,0,4,7.0,8.3,4926,0.69
1,1,0,2,5.0,5.0,4727,0.36
0,0,1,1,2.0,6.2,4913,0.43
1,0,1,1,3.0,2.2,4852,0.17
0,0,1,3,5.0,7.6,5066,0.68
1,1,0,2,6.0,8.0,5028,0.77
1,1,1,2,4.0,5.7,4819,0.33
0,1,0,1,5.0,6.1,4761,0.51
0,1,1,1,1.0,4.3,5016,0.28
1,1,0,2,4.0,5.2,4707,0.32
0,1,1,1,3.0,5.4,4885,0.44
0,1,0,1,3.0,6.0,4859,0.41
1,1,0,0,1.0,3.9,4887,0.26
0,1,0,3,6.0,6.3,4903,0.58
1,1,0,2,4.0,5.1,4927,0.47
0,1,0,1,3.0,5.3,4958,0.33
0,1,1,1,2.0,4.2,4867,0.31
1,1,0,0,1.0,3.4,5060,0.14
1,0,1,3,6.0,6.9,5015,0.5
1,0,0,1,3.0,6.4,4774,0.43
0,0,0,5,9.0,9.4,4778,0.9
1,1,1,2,3.0,5.7,4935,0.48
1,0,0,2,4.0,5.9,4750,0.63
0,1,1,1,4.0,5.9,4711,0.37
0,1,0,2,6.0,7.2,4969,0.59
1,1,1,2,5.0,5.6,4951,0.45
1,0,1,2,5.0,4.7,4873,0.3
0,0,0,1,2.0,4.4,4980,0.24
1,1,1,2,3.0,5.4,4954,0.5
1,1,1,3,5.0,6.9,4854,0.5
0,0,1,4,7.0,7.2,5031,0.69
1,1,0,2,5.0,5.5,4974,0.51
1,1,0,3,8.0,7.8,4763,0.8
0,1,0,3,7.0,5.9,4712,0.51
1,0,1,1,2.0,3.9,4881,0.21
1,1,1,2,4.0,7.6,4736,0.58
1,1,0,1,3.0,6.6,4745,0.46
0,1,1,2,3.0,5.2,5020,0.35
1,1,0,2,2.0,4.0,4848,0.23
1,0,1,2,5.0,5.7,4897,0.39
1,1,1,2,4.0,5.0,4996,0.45
0,0,0,1,3.0,4.7,4792,0.25
1,0,0,3,7.0,8.3,4760,0.77
1,0,1,3,5.0,5.2,4995,0.36
0,1,0,1,2.0,4.9,5050,0.43
1,0,1,0,1.0,2.1,4947,0.1
1,0,0,2,4.0,5.1,4999,0.33
1,1,1,2,4.0,5.7,4771,0.47
1,1,1,3,6.0,7.3,5048,0.54
0,1,1,2,5.0,6.1,4731,0.41
1,1,1,1,3.0,4.5,5012,0.33
0,1,1,1,2.0,3.4,4704,0.26
1,1,0,3,7.0,7.2,4754,0.61
0,1,0,2,5.0,7.6,4765,0.75
0,1,0,1,3.0,6.1,5037,0.44
1,1,1,2,3.0,5.6,4761,0.39
1,0,1,2,4.0,5.9,4755,0.38
1,1,1,2,3.0,4.9,4781,0.36
0,1,1,2,3.0,2.7,4900,0.19
0,1,0,3,5.0,6.0,4710,0.48
0,0,0,2,6.0,7.6,5029,0.58
1,0,1,2,2.0,3.6,4990,0.29
0,0,1,3,6.0,6.9,4981,0.56
1,0,1,2,5.0,7.6,4735,0.63
1,1,1,2,3.0,4.5,4937,0.22
0,0,0,2,3.0,5.9,4886,0.26
1,0,0,2,4.0,4.1,4974,0.33
1,1,1,2,4.0,5.0,5029,0.44
1,1,0,1,3.0,2.8,4873,0.12
0,1,1,2,4.0,4.6,4852,0.41
0,1,0,2,5.0,6.0,4817,0.47
1,1,0,3,6.0,7.6,4840,0.57
0,1,0,1,3.0,4.2,4881,0.31
0,1,1,2,3.0,6.4,4884,0.44
1,1,1,2,3.0,4.4,5051,0.32
1,1,0,4,7.0,7.1,4909,0.69
0,1,1,3,6.0,6.0,4732,0.5
1,0,1,1,4.0,5.9,4987,0.31
0,1,1,3,6.0,7.7,4724,0.66
0,0,1,1,3.0,5.0,4842,0.29
1,0,0,2,5.0,6.2,5063,0.51
0,1,1,2,5.0,7.2,4804,0.66
0,0,1,1,2.0,4.4,4728,0.24
1,1,1,4,9.0,9.6,4772,0.82
1,1,1,2,5.0,6.6,4927,0.62
0,0,0,1,2.0,5.2,4895,0.47
0,1,0,4,7.0,7.3,4969,0.72
1,0,0,3,6.0,4.8,4923,0.43
1,1,1,2,5.0,4.6,5056,0.38
0,1,1,2,2.0,5.9,4875,0.22
1,1,0,2,5.0,7.4,4773,0.64
0,0,0,3,4.0,6.0,4713,0.44
0,1,1,2,2.0,4.6,4810,0.23
1,1,1,3,5.0,4.6,5026,0.34
0,1,1,4,7.0,6.7,4956,0.59
0,1,0,3,6.0,6.5,4882,0.6
0,0,0,4,8.0,7.6,4826,0.71
1,1,1,2,4.0,5.5,4905,0.45
1,0,1,4,9.0,8.2,4775,0.88
0,1,0,3,7.0,6.4,4795,0.54
1,1,1,3,4.0,7.5,4914,0.53
0,1,0,4,9.0,8.7,4997,0.7
1,1,1,2,4.0,5.9,4759,0.44
0,0,1,3,8.0,7.5,4991,0.74
1,1,0,2,5.0,6.7,4975,0.46
1,0,1,0,1.0,1.9,4889,0.13
0,1,0,4,7.0,7.0,4825,0.66
0,1,0,3,6.0,7.3,5061,0.51
1,0,1,0,1.0,3.2,4843,0.24
1,1,0,0,4.0,2.9,4976,0.23
0,0,1,1,1.0,3.6,4914,0.28
1,1,0,1,1.0,4.9,4724,0.28
1,0,1,2,4.0,4.7,4814,0.42
1,1,1,1,3.0,3.7,4725,0.29
0,1,1,1,2.0,5.9,4990,0.19
0,0,0,1,3.0,4.7,4835,0.26
1,0,0,2,5.0,8.1,5048,0.62
1,0,1,2,3.0,5.0,4795,0.31
1,0,1,1,4.0,4.4,5033,0.38
0,0,1,2,1.0,1.2,4910,0.1
1,1,1,1,3.0,4.2,4708,0.3
0,0,1,2,5.0,8.7,4812,0.68
0,1,0,4,7.0,8.1,4963,0.81
1,1,0,2,4.0,7.1,4874,0.66
0,1,1,1,3.0,5.6,4817,0.34
1,1,0,3,6.0,7.5,4858,0.68
0,0,1,2,4.0,5.6,4967,0.39
0,1,0,3,7.0,7.7,4912,0.7
0,0,0,2,5.0,6.3,4999,0.56
1,1,1,1,1.0,2.7,4750,0.12
0,0,0,2,5.0,6.3,4839,0.53
1,1,1,1,3.0,6.3,5032,0.43
1,1,0,1,1.0,3.6,4816,0.14
1,1,1,2,2.0,3.9,4719,0.24
0,1,0,1,4.0,6.0,4896,0.51
0,0,0,1,2.0,5.6,4894,0.4
0,1,1,3,4.0,8.0,5001,0.75
0,1,1,3,6.0,7.6,4928,0.71
0,0,0,3,6.0,8.2,5050,0.71
